series_id, gyro, mag, accel, system, ax, ay, az, gx, gy, gz, mx, my, mz, eulerx, eulerx, eulerz, linax, linay, linaz, grx, gry, grz, qw, qx, qy, qz, qeulerx, qeulery, qeulerZ, temp, target 
354, 3,0,3,2,0.62,5.85,7.83,-0.44,-0.19,-0.81,199.0,17.75,-111.19,284.38,1.69,-36.31,0.32,0.04,-0.06,0.29,5.8,7.89,0.75,0.26,0.18,0.58,75.02,-1.73,36.35,33,bad
354, 3,0,3,2,0.31,5.91,7.73,-0.94,2.69,-0.12,313.38,26.25,-128.5,284.5,1.63,-36.31,0.04,0.1,-0.13,0.27,5.81,7.89,0.75,0.26,0.18,0.58,74.97,-1.62,36.37,33,bad
354, 3,0,3,2,0.26,5.83,7.94,-1.88,4.75,0.44,306.25,18.75,-166.06,284.38,1.44,-36.25,0.01,0.03,0.04,0.24,5.8,7.9,0.75,0.25,0.18,0.58,75.12,-1.45,36.29,33,bad
354, 3,0,3,2,0.16,5.74,7.95,0.12,-0.06,0.75,174.75,14.0,-107.87,284.25,1.37,-36.25,0.18,0.04,-0.01,0.23,5.79,7.9,0.75,0.25,0.18,0.58,75.24,-1.39,36.26,33,bad
354, 3,0,3,1,0.31,5.8,7.96,1.81,-4.19,-0.31,167.0,14.75,-124.56,284.19,1.31,-36.19,0.09,0.0,0.05,0.22,5.79,7.9,0.75,0.25,0.18,0.58,75.31,-1.34,36.26,33,bad
354, 3,0,3,1,0.12,5.88,7.85,-0.88,2.75,0.44,345.88,29.69,-135.88,284.19,1.25,-36.25,0.07,0.0,0.03,0.21,5.79,7.9,0.75,0.25,0.18,0.58,75.38,-1.25,36.27,33,bad
354, 3,0,3,1,0.11,5.82,7.84,-0.5,0.19,0.69,180.38,16.25,-120.06,284.13,1.25,-36.19,-0.05,0.08,0.03,0.21,5.79,7.9,0.75,0.25,0.18,0.58,75.41,-1.25,36.24,33,bad
354, 3,0,3,1,0.08,5.77,7.95,-0.63,1.5,-0.25,184.5,15.88,-150.0,284.19,1.31,-36.25,-0.15,-0.02,0.02,0.23,5.8,7.9,0.75,0.25,0.18,0.58,75.32,-1.36,36.29,33,bad
354, 3,0,3,1,0.21,5.92,7.86,-0.69,-0.06,-0.63,228.56,16.25,-161.69,284.38,1.37,-36.25,0.04,0.04,-0.03,0.24,5.8,7.9,0.75,0.25,0.18,0.58,75.15,-1.41,36.3,33,bad
354, 3,0,3,1,0.2,5.86,7.93,-0.37,2.38,0.56,190.88,17.0,-158.25,284.31,1.31,-36.19,-0.12,0.0,0.09,0.23,5.79,7.9,0.75,0.25,0.18,0.58,75.2,-1.35,36.24,33,bad
354, 3,0,3,1,0.39,5.84,7.87,-0.25,1.63,-0.94,273.69,17.37,-162.69,284.38,1.31,-36.25,0.01,0.05,-0.03,0.23,5.8,7.9,0.75,0.25,0.18,0.58,75.18,-1.37,36.29,33,bad
354, 3,0,3,1,0.13,5.82,7.97,-0.63,1.88,-0.5,180.38,14.38,-107.56,284.5,1.31,-36.31,-0.09,0.02,0.07,0.22,5.8,7.89,0.75,0.25,0.18,0.58,75.06,-1.31,36.32,33,bad
354, 3,0,3,1,0.22,5.89,7.87,0.63,0.12,0.31,355.88,30.06,-141.25,284.44,1.25,-36.25,0.01,0.09,-0.02,0.21,5.8,7.9,0.75,0.25,0.18,0.58,75.09,-1.26,36.3,33,bad
354, 3,0,3,1,0.11,5.84,7.9,-1.0,2.19,0.44,183.0,17.0,-156.25,284.44,1.25,-36.25,-0.09,0.04,0.0,0.21,5.8,7.9,0.75,0.25,0.18,0.58,75.12,-1.25,36.29,33,bad
354, 3,0,3,1,0.21,5.88,7.84,0.88,-0.94,-0.37,379.88,26.25,-148.25,284.5,1.31,-36.31,-0.01,0.06,-0.04,0.22,5.81,7.89,0.75,0.25,0.18,0.58,75.02,-1.33,36.37,33,bad
354, 3,0,3,2,0.08,5.82,7.92,0.44,-1.44,0.63,174.75,14.38,-106.75,284.56,1.37,-36.31,0.04,0.03,-0.01,0.23,5.81,7.89,0.75,0.25,0.18,0.58,74.94,-1.38,36.37,33,bad
354, 3,0,3,2,0.09,5.86,7.91,-0.12,-0.25,-0.56,202.75,15.5,-158.25,284.56,1.31,-36.25,-0.15,0.03,0.04,0.22,5.8,7.9,0.75,0.25,0.18,0.58,74.98,-1.33,36.31,33,bad
354, 3,0,3,2,0.34,5.91,7.95,0.81,-2.5,-1.0,239.0,21.37,-116.0,284.63,1.37,-36.31,0.18,0.1,0.03,0.23,5.8,7.89,0.75,0.25,0.18,0.58,74.87,-1.4,36.33,33,bad
354, 3,0,3,2,0.38,5.89,7.84,0.25,-0.06,-0.69,178.19,13.56,-109.19,284.75,1.31,-36.31,0.19,0.12,-0.07,0.22,5.81,7.89,0.75,0.25,0.18,0.58,74.77,-1.33,36.37,33,bad
354, 3,0,3,2,0.43,5.92,7.91,-0.44,-0.25,0.31,265.88,19.19,-163.19,284.75,1.25,-36.31,0.21,0.11,0.01,0.21,5.81,7.89,0.75,0.25,0.18,0.58,74.83,-1.26,36.36,33,bad
354, 3,0,3,2,0.25,5.9,7.86,-1.0,1.37,0.25,181.5,16.56,-108.25,284.69,1.19,-36.31,0.05,0.09,-0.03,0.2,5.8,7.9,0.75,0.25,0.18,0.58,74.88,-1.2,36.31,33,bad
354, 3,0,3,2,0.53,5.77,7.86,-0.25,0.25,-0.25,264.0,18.06,-165.06,284.69,1.19,-36.31,0.32,-0.03,-0.03,0.2,5.81,7.89,0.75,0.25,0.18,0.58,74.9,-1.19,36.36,33,bad
354, 3,0,3,2,0.28,5.8,7.89,-0.12,-0.12,-0.19,221.06,18.87,-125.19,284.69,1.19,-36.31,0.11,0.03,0.04,0.2,5.81,7.89,0.75,0.25,0.18,0.58,74.9,-1.21,36.36,33,bad
354, 3,0,3,2,0.28,5.79,7.95,-0.19,0.44,-0.25,176.25,17.0,-106.69,284.69,1.19,-36.31,-0.01,0.07,0.01,0.21,5.81,7.89,0.75,0.25,0.18,0.58,74.88,-1.25,36.37,33,bad
354, 3,0,3,2,0.22,5.92,7.89,0.0,1.94,-0.69,226.25,19.87,-114.69,284.69,1.25,-36.38,-0.1,0.0,0.02,0.21,5.82,7.88,0.75,0.25,0.18,0.58,74.87,-1.28,36.41,33,bad
354, 3,0,3,2,0.32,5.82,7.9,0.5,-1.06,-1.0,181.88,15.88,-139.0,284.69,1.19,-36.44,0.11,0.0,0.01,0.21,5.82,7.88,0.75,0.25,0.18,0.58,74.85,-1.23,36.45,33,bad
354, 3,0,3,2,0.4,5.95,7.82,0.06,-0.44,-0.94,184.19,16.25,-111.25,284.81,1.06,-36.44,0.31,0.12,-0.09,0.19,5.82,7.88,0.75,0.25,0.18,0.58,74.77,-1.12,36.45,33,bad
354, 3,0,3,2,0.33,5.97,7.76,-0.37,-0.31,0.19,221.88,20.69,-121.25,284.75,1.06,-36.38,0.14,0.15,-0.12,0.18,5.82,7.89,0.75,0.25,0.18,0.58,74.85,-1.08,36.42,33,bad
354, 3,0,3,2,0.4,5.93,7.8,-0.19,-0.81,-0.19,361.5,22.87,-160.25,284.75,1.06,-36.38,0.2,0.1,-0.08,0.19,5.82,7.89,0.75,0.25,0.18,0.58,74.85,-1.12,36.42,33,bad
354, 3,0,3,2,0.16,5.75,7.97,-0.44,0.56,0.56,174.75,16.56,-133.69,284.75,1.12,-36.38,0.01,0.0,0.07,0.19,5.82,7.88,0.75,0.25,0.18,0.58,74.85,-1.14,36.43,33,bad
355, 3,0,3,2,0.42,5.84,7.82,1.12,0.06,-0.37,174.75,14.0,-108.69,284.31,1.94,-36.31,0.08,0.03,-0.06,0.33,5.81,7.89,0.75,0.26,0.18,0.58,74.99,-1.97,36.38,33,bad
355, 3,0,3,2,0.48,5.9,7.93,0.12,0.19,0.25,248.38,16.25,-163.88,284.31,1.94,-36.38,0.15,0.08,0.04,0.33,5.81,7.88,0.75,0.26,0.18,0.58,75.03,-1.95,36.4,33,bad
355, 3,0,3,2,0.42,5.94,7.89,-0.06,-0.81,0.19,362.69,30.06,-138.56,284.31,1.94,-36.38,0.14,0.09,0.0,0.33,5.81,7.88,0.75,0.26,0.18,0.58,75.02,-1.97,36.4,33,bad
355, 3,0,3,2,0.45,5.88,7.85,0.06,-0.25,-0.44,383.5,24.75,-149.0,284.31,1.94,-36.38,0.11,0.07,-0.01,0.34,5.81,7.88,0.75,0.26,0.18,0.58,74.98,-2.0,36.42,33,bad
355, 3,0,3,2,0.36,5.9,7.88,-0.19,1.0,0.06,203.88,16.25,-117.19,284.31,1.94,-36.38,0.05,0.02,-0.03,0.33,5.81,7.88,0.75,0.26,0.18,0.58,75.0,-1.97,36.42,33,bad
355, 3,0,3,2,0.32,5.76,7.93,0.0,-0.56,-0.75,206.19,17.37,-117.56,284.31,1.94,-36.38,-0.02,0.02,-0.02,0.33,5.81,7.88,0.75,0.26,0.18,0.58,74.99,-1.96,36.42,33,bad
355, 3,0,3,2,0.16,5.74,7.97,0.5,-0.88,0.0,240.88,20.25,-118.75,284.38,1.88,-36.38,-0.15,-0.07,0.08,0.32,5.82,7.88,0.75,0.26,0.18,0.58,74.95,-1.88,36.44,33,bad
355, 3,0,3,2,0.33,5.89,7.83,-0.31,-0.44,0.06,199.06,16.25,-160.5,284.38,1.75,-36.38,0.02,0.08,-0.05,0.3,5.81,7.89,0.75,0.26,0.18,0.58,75.03,-1.8,36.38,33,bad
355, 3,0,3,1,0.33,5.96,7.89,1.19,-3.25,-0.25,251.0,22.56,-119.56,284.38,1.75,-36.31,0.02,0.15,0.0,0.31,5.81,7.89,0.75,0.26,0.18,0.58,75.0,-1.83,36.37,33,bad
355, 3,0,3,1,0.61,5.93,7.85,0.69,-1.81,-1.25,376.06,28.56,-145.0,284.44,1.81,-36.38,0.3,0.11,-0.03,0.31,5.81,7.89,0.75,0.26,0.18,0.58,74.91,-1.82,36.39,33,bad
355, 3,0,3,1,0.47,5.86,7.88,0.25,-0.56,-1.0,217.69,19.56,-116.37,284.5,1.75,-36.38,0.17,0.04,0.0,0.3,5.81,7.89,0.75,0.26,0.18,0.58,74.9,-1.77,36.39,33,bad
355, 3,0,3,1,0.33,5.86,7.81,0.25,-0.56,-0.06,256.88,22.87,-121.19,284.5,1.75,-36.38,0.03,0.05,-0.07,0.3,5.81,7.88,0.75,0.26,0.18,0.58,74.9,-1.76,36.39,33,bad
355, 3,0,3,2,0.29,5.82,7.96,-1.19,0.75,0.88,229.0,19.19,-158.06,284.38,1.63,-36.31,0.27,0.01,0.02,0.27,5.8,7.89,0.75,0.26,0.18,0.58,75.07,-1.64,36.33,33,bad
355, 3,0,3,2,0.29,5.87,7.98,-0.25,0.31,0.63,384.69,28.87,-143.75,284.25,1.63,-36.25,0.1,0.05,0.0,0.27,5.8,7.9,0.75,0.25,0.18,0.58,75.16,-1.63,36.28,33,bad
355, 3,0,3,2,0.5,5.98,7.75,-0.06,0.69,-0.56,181.5,16.25,-113.19,284.31,1.63,-36.31,0.17,0.07,-0.01,0.28,5.8,7.89,0.75,0.26,0.18,0.58,75.12,-1.69,36.34,33,bad
355, 3,0,3,2,0.23,5.83,7.91,-0.44,1.19,0.12,380.19,26.69,-145.19,284.31,1.69,-36.31,-0.05,0.02,0.01,0.29,5.81,7.89,0.75,0.26,0.18,0.58,75.09,-1.71,36.36,33,bad
355, 3,0,3,2,0.35,5.88,7.94,-0.81,0.94,-0.25,374.19,28.56,-139.5,284.31,1.75,-36.38,0.05,0.07,0.05,0.3,5.81,7.89,0.75,0.26,0.18,0.58,75.05,-1.76,36.38,33,bad
355, 3,0,3,2,0.36,5.81,7.87,-1.25,2.69,0.19,333.06,27.75,-133.69,284.31,1.69,-36.31,0.06,0.0,-0.01,0.29,5.81,7.89,0.75,0.26,0.18,0.58,75.07,-1.72,36.35,33,bad
355, 3,0,3,2,0.61,5.82,7.94,-0.75,1.0,0.06,234.88,15.5,-153.0,284.31,1.69,-36.31,0.31,0.01,0.05,0.29,5.81,7.89,0.75,0.26,0.18,0.58,75.1,-1.71,36.34,33,bad
355, 3,0,3,2,0.62,5.85,7.83,-0.44,-0.19,-0.81,199.0,17.75,-111.19,284.38,1.69,-36.31,0.32,0.04,-0.06,0.29,5.8,7.89,0.75,0.26,0.18,0.58,75.02,-1.73,36.35,33,bad
355, 3,0,3,2,0.31,5.91,7.73,-0.94,2.69,-0.12,313.38,26.25,-128.5,284.5,1.63,-36.31,0.04,0.1,-0.13,0.27,5.81,7.89,0.75,0.26,0.18,0.58,74.97,-1.62,36.37,33,bad
355, 3,0,3,2,0.26,5.83,7.94,-1.88,4.75,0.44,306.25,18.75,-166.06,284.38,1.44,-36.25,0.01,0.03,0.04,0.24,5.8,7.9,0.75,0.25,0.18,0.58,75.12,-1.45,36.29,33,bad
355, 3,0,3,2,0.16,5.74,7.95,0.12,-0.06,0.75,174.75,14.0,-107.87,284.25,1.37,-36.25,0.18,0.04,-0.01,0.23,5.79,7.9,0.75,0.25,0.18,0.58,75.24,-1.39,36.26,33,bad
355, 3,0,3,1,0.31,5.8,7.96,1.81,-4.19,-0.31,167.0,14.75,-124.56,284.19,1.31,-36.19,0.09,0.0,0.05,0.22,5.79,7.9,0.75,0.25,0.18,0.58,75.31,-1.34,36.26,33,bad
355, 3,0,3,1,0.12,5.88,7.85,-0.88,2.75,0.44,345.88,29.69,-135.88,284.19,1.25,-36.25,0.07,0.0,0.03,0.21,5.79,7.9,0.75,0.25,0.18,0.58,75.38,-1.25,36.27,33,bad
355, 3,0,3,1,0.11,5.82,7.84,-0.5,0.19,0.69,180.38,16.25,-120.06,284.13,1.25,-36.19,-0.05,0.08,0.03,0.21,5.79,7.9,0.75,0.25,0.18,0.58,75.41,-1.25,36.24,33,bad
355, 3,0,3,1,0.08,5.77,7.95,-0.63,1.5,-0.25,184.5,15.88,-150.0,284.19,1.31,-36.25,-0.15,-0.02,0.02,0.23,5.8,7.9,0.75,0.25,0.18,0.58,75.32,-1.36,36.29,33,bad
355, 3,0,3,1,0.21,5.92,7.86,-0.69,-0.06,-0.63,228.56,16.25,-161.69,284.38,1.37,-36.25,0.04,0.04,-0.03,0.24,5.8,7.9,0.75,0.25,0.18,0.58,75.15,-1.41,36.3,33,bad
355, 3,0,3,1,0.2,5.86,7.93,-0.37,2.38,0.56,190.88,17.0,-158.25,284.31,1.31,-36.19,-0.12,0.0,0.09,0.23,5.79,7.9,0.75,0.25,0.18,0.58,75.2,-1.35,36.24,33,bad
355, 3,0,3,1,0.39,5.84,7.87,-0.25,1.63,-0.94,273.69,17.37,-162.69,284.38,1.31,-36.25,0.01,0.05,-0.03,0.23,5.8,7.9,0.75,0.25,0.18,0.58,75.18,-1.37,36.29,33,bad
355, 3,0,3,1,0.13,5.82,7.97,-0.63,1.88,-0.5,180.38,14.38,-107.56,284.5,1.31,-36.31,-0.09,0.02,0.07,0.22,5.8,7.89,0.75,0.25,0.18,0.58,75.06,-1.31,36.32,33,bad
355, 3,0,3,1,0.22,5.89,7.87,0.63,0.12,0.31,355.88,30.06,-141.25,284.44,1.25,-36.25,0.01,0.09,-0.02,0.21,5.8,7.9,0.75,0.25,0.18,0.58,75.09,-1.26,36.3,33,bad
355, 3,0,3,1,0.11,5.84,7.9,-1.0,2.19,0.44,183.0,17.0,-156.25,284.44,1.25,-36.25,-0.09,0.04,0.0,0.21,5.8,7.9,0.75,0.25,0.18,0.58,75.12,-1.25,36.29,33,bad
355, 3,0,3,1,0.21,5.88,7.84,0.88,-0.94,-0.37,379.88,26.25,-148.25,284.5,1.31,-36.31,-0.01,0.06,-0.04,0.22,5.81,7.89,0.75,0.25,0.18,0.58,75.02,-1.33,36.37,33,bad
355, 3,0,3,2,0.08,5.82,7.92,0.44,-1.44,0.63,174.75,14.38,-106.75,284.56,1.37,-36.31,0.04,0.03,-0.01,0.23,5.81,7.89,0.75,0.25,0.18,0.58,74.94,-1.38,36.37,33,bad
355, 3,0,3,2,0.09,5.86,7.91,-0.12,-0.25,-0.56,202.75,15.5,-158.25,284.56,1.31,-36.25,-0.15,0.03,0.04,0.22,5.8,7.9,0.75,0.25,0.18,0.58,74.98,-1.33,36.31,33,bad
355, 3,0,3,2,0.34,5.91,7.95,0.81,-2.5,-1.0,239.0,21.37,-116.0,284.63,1.37,-36.31,0.18,0.1,0.03,0.23,5.8,7.89,0.75,0.25,0.18,0.58,74.87,-1.4,36.33,33,bad
355, 3,0,3,2,0.38,5.89,7.84,0.25,-0.06,-0.69,178.19,13.56,-109.19,284.75,1.31,-36.31,0.19,0.12,-0.07,0.22,5.81,7.89,0.75,0.25,0.18,0.58,74.77,-1.33,36.37,33,bad
355, 3,0,3,2,0.43,5.92,7.91,-0.44,-0.25,0.31,265.88,19.19,-163.19,284.75,1.25,-36.31,0.21,0.11,0.01,0.21,5.81,7.89,0.75,0.25,0.18,0.58,74.83,-1.26,36.36,33,bad
355, 3,0,3,2,0.25,5.9,7.86,-1.0,1.37,0.25,181.5,16.56,-108.25,284.69,1.19,-36.31,0.05,0.09,-0.03,0.2,5.8,7.9,0.75,0.25,0.18,0.58,74.88,-1.2,36.31,33,bad
355, 3,0,3,2,0.53,5.77,7.86,-0.25,0.25,-0.25,264.0,18.06,-165.06,284.69,1.19,-36.31,0.32,-0.03,-0.03,0.2,5.81,7.89,0.75,0.25,0.18,0.58,74.9,-1.19,36.36,33,bad
355, 3,0,3,2,0.28,5.8,7.89,-0.12,-0.12,-0.19,221.06,18.87,-125.19,284.69,1.19,-36.31,0.11,0.03,0.04,0.2,5.81,7.89,0.75,0.25,0.18,0.58,74.9,-1.21,36.36,33,bad
355, 3,0,3,2,0.28,5.79,7.95,-0.19,0.44,-0.25,176.25,17.0,-106.69,284.69,1.19,-36.31,-0.01,0.07,0.01,0.21,5.81,7.89,0.75,0.25,0.18,0.58,74.88,-1.25,36.37,33,bad
355, 3,0,3,2,0.22,5.92,7.89,0.0,1.94,-0.69,226.25,19.87,-114.69,284.69,1.25,-36.38,-0.1,0.0,0.02,0.21,5.82,7.88,0.75,0.25,0.18,0.58,74.87,-1.28,36.41,33,bad
355, 3,0,3,2,0.32,5.82,7.9,0.5,-1.06,-1.0,181.88,15.88,-139.0,284.69,1.19,-36.44,0.11,0.0,0.01,0.21,5.82,7.88,0.75,0.25,0.18,0.58,74.85,-1.23,36.45,33,bad
355, 3,0,3,2,0.4,5.95,7.82,0.06,-0.44,-0.94,184.19,16.25,-111.25,284.81,1.06,-36.44,0.31,0.12,-0.09,0.19,5.82,7.88,0.75,0.25,0.18,0.58,74.77,-1.12,36.45,33,bad
355, 3,0,3,2,0.33,5.97,7.76,-0.37,-0.31,0.19,221.88,20.69,-121.25,284.75,1.06,-36.38,0.14,0.15,-0.12,0.18,5.82,7.89,0.75,0.25,0.18,0.58,74.85,-1.08,36.42,33,bad
355, 3,0,3,2,0.4,5.93,7.8,-0.19,-0.81,-0.19,361.5,22.87,-160.25,284.75,1.06,-36.38,0.2,0.1,-0.08,0.19,5.82,7.89,0.75,0.25,0.18,0.58,74.85,-1.12,36.42,33,bad
355, 3,0,3,2,0.16,5.75,7.97,-0.44,0.56,0.56,174.75,16.56,-133.69,284.75,1.12,-36.38,0.01,0.0,0.07,0.19,5.82,7.88,0.75,0.25,0.18,0.58,74.85,-1.14,36.43,33,bad
355, 3,0,3,2,0.11,5.79,7.99,0.0,-0.88,0.06,189.69,16.25,-123.19,284.75,1.19,-36.38,0.04,0.03,0.01,0.2,5.82,7.88,0.75,0.25,0.18,0.58,74.8,-1.21,36.42,33,bad
356, 3,0,3,2,0.48,5.9,7.93,0.12,0.19,0.25,248.38,16.25,-163.88,284.31,1.94,-36.38,0.15,0.08,0.04,0.33,5.81,7.88,0.75,0.26,0.18,0.58,75.03,-1.95,36.4,33,bad
356, 3,0,3,2,0.42,5.94,7.89,-0.06,-0.81,0.19,362.69,30.06,-138.56,284.31,1.94,-36.38,0.14,0.09,0.0,0.33,5.81,7.88,0.75,0.26,0.18,0.58,75.02,-1.97,36.4,33,bad
356, 3,0,3,2,0.45,5.88,7.85,0.06,-0.25,-0.44,383.5,24.75,-149.0,284.31,1.94,-36.38,0.11,0.07,-0.01,0.34,5.81,7.88,0.75,0.26,0.18,0.58,74.98,-2.0,36.42,33,bad
356, 3,0,3,2,0.36,5.9,7.88,-0.19,1.0,0.06,203.88,16.25,-117.19,284.31,1.94,-36.38,0.05,0.02,-0.03,0.33,5.81,7.88,0.75,0.26,0.18,0.58,75.0,-1.97,36.42,33,bad
356, 3,0,3,2,0.32,5.76,7.93,0.0,-0.56,-0.75,206.19,17.37,-117.56,284.31,1.94,-36.38,-0.02,0.02,-0.02,0.33,5.81,7.88,0.75,0.26,0.18,0.58,74.99,-1.96,36.42,33,bad
356, 3,0,3,2,0.16,5.74,7.97,0.5,-0.88,0.0,240.88,20.25,-118.75,284.38,1.88,-36.38,-0.15,-0.07,0.08,0.32,5.82,7.88,0.75,0.26,0.18,0.58,74.95,-1.88,36.44,33,bad
356, 3,0,3,2,0.33,5.89,7.83,-0.31,-0.44,0.06,199.06,16.25,-160.5,284.38,1.75,-36.38,0.02,0.08,-0.05,0.3,5.81,7.89,0.75,0.26,0.18,0.58,75.03,-1.8,36.38,33,bad
356, 3,0,3,1,0.33,5.96,7.89,1.19,-3.25,-0.25,251.0,22.56,-119.56,284.38,1.75,-36.31,0.02,0.15,0.0,0.31,5.81,7.89,0.75,0.26,0.18,0.58,75.0,-1.83,36.37,33,bad
356, 3,0,3,1,0.61,5.93,7.85,0.69,-1.81,-1.25,376.06,28.56,-145.0,284.44,1.81,-36.38,0.3,0.11,-0.03,0.31,5.81,7.89,0.75,0.26,0.18,0.58,74.91,-1.82,36.39,33,bad
356, 3,0,3,1,0.47,5.86,7.88,0.25,-0.56,-1.0,217.69,19.56,-116.37,284.5,1.75,-36.38,0.17,0.04,0.0,0.3,5.81,7.89,0.75,0.26,0.18,0.58,74.9,-1.77,36.39,33,bad
356, 3,0,3,1,0.33,5.86,7.81,0.25,-0.56,-0.06,256.88,22.87,-121.19,284.5,1.75,-36.38,0.03,0.05,-0.07,0.3,5.81,7.88,0.75,0.26,0.18,0.58,74.9,-1.76,36.39,33,bad
356, 3,0,3,2,0.29,5.82,7.96,-1.19,0.75,0.88,229.0,19.19,-158.06,284.38,1.63,-36.31,0.27,0.01,0.02,0.27,5.8,7.89,0.75,0.26,0.18,0.58,75.07,-1.64,36.33,33,bad
356, 3,0,3,2,0.29,5.87,7.98,-0.25,0.31,0.63,384.69,28.87,-143.75,284.25,1.63,-36.25,0.1,0.05,0.0,0.27,5.8,7.9,0.75,0.25,0.18,0.58,75.16,-1.63,36.28,33,bad
356, 3,0,3,2,0.5,5.98,7.75,-0.06,0.69,-0.56,181.5,16.25,-113.19,284.31,1.63,-36.31,0.17,0.07,-0.01,0.28,5.8,7.89,0.75,0.26,0.18,0.58,75.12,-1.69,36.34,33,bad
356, 3,0,3,2,0.23,5.83,7.91,-0.44,1.19,0.12,380.19,26.69,-145.19,284.31,1.69,-36.31,-0.05,0.02,0.01,0.29,5.81,7.89,0.75,0.26,0.18,0.58,75.09,-1.71,36.36,33,bad
356, 3,0,3,2,0.35,5.88,7.94,-0.81,0.94,-0.25,374.19,28.56,-139.5,284.31,1.75,-36.38,0.05,0.07,0.05,0.3,5.81,7.89,0.75,0.26,0.18,0.58,75.05,-1.76,36.38,33,bad
356, 3,0,3,2,0.36,5.81,7.87,-1.25,2.69,0.19,333.06,27.75,-133.69,284.31,1.69,-36.31,0.06,0.0,-0.01,0.29,5.81,7.89,0.75,0.26,0.18,0.58,75.07,-1.72,36.35,33,bad
356, 3,0,3,2,0.61,5.82,7.94,-0.75,1.0,0.06,234.88,15.5,-153.0,284.31,1.69,-36.31,0.31,0.01,0.05,0.29,5.81,7.89,0.75,0.26,0.18,0.58,75.1,-1.71,36.34,33,bad
356, 3,0,3,2,0.62,5.85,7.83,-0.44,-0.19,-0.81,199.0,17.75,-111.19,284.38,1.69,-36.31,0.32,0.04,-0.06,0.29,5.8,7.89,0.75,0.26,0.18,0.58,75.02,-1.73,36.35,33,bad
356, 3,0,3,2,0.31,5.91,7.73,-0.94,2.69,-0.12,313.38,26.25,-128.5,284.5,1.63,-36.31,0.04,0.1,-0.13,0.27,5.81,7.89,0.75,0.26,0.18,0.58,74.97,-1.62,36.37,33,bad
356, 3,0,3,2,0.26,5.83,7.94,-1.88,4.75,0.44,306.25,18.75,-166.06,284.38,1.44,-36.25,0.01,0.03,0.04,0.24,5.8,7.9,0.75,0.25,0.18,0.58,75.12,-1.45,36.29,33,bad
356, 3,0,3,2,0.16,5.74,7.95,0.12,-0.06,0.75,174.75,14.0,-107.87,284.25,1.37,-36.25,0.18,0.04,-0.01,0.23,5.79,7.9,0.75,0.25,0.18,0.58,75.24,-1.39,36.26,33,bad
356, 3,0,3,1,0.31,5.8,7.96,1.81,-4.19,-0.31,167.0,14.75,-124.56,284.19,1.31,-36.19,0.09,0.0,0.05,0.22,5.79,7.9,0.75,0.25,0.18,0.58,75.31,-1.34,36.26,33,bad
356, 3,0,3,1,0.12,5.88,7.85,-0.88,2.75,0.44,345.88,29.69,-135.88,284.19,1.25,-36.25,0.07,0.0,0.03,0.21,5.79,7.9,0.75,0.25,0.18,0.58,75.38,-1.25,36.27,33,bad
356, 3,0,3,1,0.11,5.82,7.84,-0.5,0.19,0.69,180.38,16.25,-120.06,284.13,1.25,-36.19,-0.05,0.08,0.03,0.21,5.79,7.9,0.75,0.25,0.18,0.58,75.41,-1.25,36.24,33,bad
356, 3,0,3,1,0.08,5.77,7.95,-0.63,1.5,-0.25,184.5,15.88,-150.0,284.19,1.31,-36.25,-0.15,-0.02,0.02,0.23,5.8,7.9,0.75,0.25,0.18,0.58,75.32,-1.36,36.29,33,bad
356, 3,0,3,1,0.21,5.92,7.86,-0.69,-0.06,-0.63,228.56,16.25,-161.69,284.38,1.37,-36.25,0.04,0.04,-0.03,0.24,5.8,7.9,0.75,0.25,0.18,0.58,75.15,-1.41,36.3,33,bad
356, 3,0,3,1,0.2,5.86,7.93,-0.37,2.38,0.56,190.88,17.0,-158.25,284.31,1.31,-36.19,-0.12,0.0,0.09,0.23,5.79,7.9,0.75,0.25,0.18,0.58,75.2,-1.35,36.24,33,bad
356, 3,0,3,1,0.39,5.84,7.87,-0.25,1.63,-0.94,273.69,17.37,-162.69,284.38,1.31,-36.25,0.01,0.05,-0.03,0.23,5.8,7.9,0.75,0.25,0.18,0.58,75.18,-1.37,36.29,33,bad
356, 3,0,3,1,0.13,5.82,7.97,-0.63,1.88,-0.5,180.38,14.38,-107.56,284.5,1.31,-36.31,-0.09,0.02,0.07,0.22,5.8,7.89,0.75,0.25,0.18,0.58,75.06,-1.31,36.32,33,bad
356, 3,0,3,1,0.22,5.89,7.87,0.63,0.12,0.31,355.88,30.06,-141.25,284.44,1.25,-36.25,0.01,0.09,-0.02,0.21,5.8,7.9,0.75,0.25,0.18,0.58,75.09,-1.26,36.3,33,bad
356, 3,0,3,1,0.11,5.84,7.9,-1.0,2.19,0.44,183.0,17.0,-156.25,284.44,1.25,-36.25,-0.09,0.04,0.0,0.21,5.8,7.9,0.75,0.25,0.18,0.58,75.12,-1.25,36.29,33,bad
356, 3,0,3,1,0.21,5.88,7.84,0.88,-0.94,-0.37,379.88,26.25,-148.25,284.5,1.31,-36.31,-0.01,0.06,-0.04,0.22,5.81,7.89,0.75,0.25,0.18,0.58,75.02,-1.33,36.37,33,bad
356, 3,0,3,2,0.08,5.82,7.92,0.44,-1.44,0.63,174.75,14.38,-106.75,284.56,1.37,-36.31,0.04,0.03,-0.01,0.23,5.81,7.89,0.75,0.25,0.18,0.58,74.94,-1.38,36.37,33,bad
